                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                 1.0685,                0.63246,                0.87663,                0.53079,                0.41081,                 0.4206,                0.25436,                 1.1743,                0.82671,                0.90169,               0.002476,               0.002476,               0.002476
                    155,                 1.0674,                0.63042,                0.87806,                0.53115,                0.41005,                0.41999,                0.25434,                 1.1744,                0.82723,                0.90179,              0.0024265,              0.0024265,              0.0024265
                    156,                 1.0681,                 0.6306,                0.87761,                0.53139,                0.40907,                0.41955,                0.25384,                 1.1743,                0.82722,                0.90187,               0.002377,               0.002377,               0.002377
                    157,                 1.0676,                 0.6305,                0.87738,                0.53172,                0.41076,                0.42008,                0.25401,                 1.1744,                0.82752,                0.90198,              0.0023275,              0.0023275,              0.0023275
                    158,                 1.0619,                0.62459,                0.87704,                 0.5299,                0.41053,                0.41965,                0.25381,                 1.1744,                 0.8277,                0.90199,               0.002278,               0.002278,               0.002278
                    159,                  1.065,                0.62888,                0.87695,                0.53364,                0.40978,                 0.4195,                0.25385,                 1.1747,                0.82785,                0.90204,              0.0022285,              0.0022285,              0.0022285
                    160,                 1.0621,                0.62444,                0.87588,                 0.5341,                0.40871,                0.41943,                0.25399,                 1.1749,                0.82798,                0.90218,               0.002179,               0.002179,               0.002179
                    161,                 1.0575,                0.62232,                0.87729,                0.53647,                0.40824,                0.41958,                0.25403,                 1.1747,                  0.828,                0.90206,              0.0021295,              0.0021295,              0.0021295
                    162,                 1.0615,                0.62258,                0.87691,                0.53898,                0.40678,                0.41946,                0.25398,                 1.1747,                0.82804,                 0.9021,                0.00208,                0.00208,                0.00208
                    163,                 1.0575,                0.62077,                0.87574,                0.53892,                0.40602,                 0.4194,                0.25405,                 1.1744,                0.82821,                0.90214,              0.0020305,              0.0020305,              0.0020305
                    164,                 1.0548,                0.61632,                0.87559,                0.53714,                0.40874,                0.41931,                0.25383,                 1.1744,                0.82866,                0.90213,               0.001981,               0.001981,               0.001981
                    165,                 1.0551,                0.61511,                0.87445,                0.53653,                 0.4087,                0.41967,                0.25398,                 1.1743,                0.82855,                0.90211,              0.0019315,              0.0019315,              0.0019315
                    166,                 1.0521,                0.61437,                0.87372,                0.53235,                 0.4099,                0.41969,                0.25397,                 1.1743,                0.82857,                0.90216,               0.001882,               0.001882,               0.001882
                    167,                 1.0511,                 0.6138,                0.87328,                0.53479,                 0.4082,                0.41959,                0.25396,                 1.1742,                0.82894,                0.90222,              0.0018325,              0.0018325,              0.0018325
                    168,                 1.0505,                0.61064,                0.87233,                0.53647,                0.40762,                0.41967,                0.25402,                 1.1745,                0.82907,                0.90229,               0.001783,               0.001783,               0.001783
                    169,                 1.0476,                 0.6076,                0.87062,                0.53852,                0.40639,                0.41977,                0.25397,                 1.1744,                0.82927,                0.90227,              0.0017335,              0.0017335,              0.0017335
                    170,                 1.0476,                0.61186,                 0.8727,                 0.5394,                0.40577,                0.41993,                0.25411,                 1.1747,                 0.8299,                0.90241,               0.001684,               0.001684,               0.001684
                    171,                 1.0457,                0.60684,                0.87132,                0.53881,                0.40578,                0.41982,                0.25399,                 1.1746,                0.83002,                0.90231,              0.0016345,              0.0016345,              0.0016345
                    172,                 1.0404,                0.60135,                 0.8713,                0.54002,                 0.4052,                   0.42,                0.25399,                 1.1745,                0.83009,                0.90233,               0.001585,               0.001585,               0.001585
                    173,                 1.0452,                0.60644,                0.87202,                0.53974,                0.40491,                0.41989,                0.25399,                 1.1744,                0.83015,                0.90225,              0.0015355,              0.0015355,              0.0015355
                    174,                 1.0475,                0.60293,                0.87139,                0.54043,                0.40466,                0.41986,                 0.2541,                 1.1745,                0.83021,                0.90217,               0.001486,               0.001486,               0.001486
